"run","Consumer Total Panics","Consumer Liquidity Panics","Consumer Panic Panics","Consumer Estimated Liquidity Withdrawals","Consumer Estimated Panic Withdrawals","Consumer Estimated Bank Assets - Liquidity","Consumer Estimated Bank Assets - Panics","Consumer People Seen Panic","Consumers Shocked","Consumer Cash","Consumer Pure Panic","Bank Total Assets","Bank Total Liabilities","Bank Short Term Assets","Bank Long Term Assets","tick","DD Initial Withdrawals","Consumer Partial Shock","Consumer Count","Consumer Total Assets","Bank Failures","Consumer Average Panic Withdrawals","Consumer Seen Panic Proportion"
154,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9,68768.58863835392,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10,68768.58863835392,0.0,1.0E-4,1.0E-7
154,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
156,0.9399999999999998,0.9399999999999998,0.6799999999999999,1.076995268308686E7,2860076.0502381935,885801.3536855376,3678267.260368802,4.330000000000001,0.9099999999999999,4961241.299389121,0.9399999999999998,-1.0,569242.9498469417,0.0,-1.0,8.0,8308084.394892259,0.9399999999999998,100,5857715.365522242,0.0,2574068.4452243717,0.04999999999999999
156,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999999,609149.0484866402,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,609149.0484866402,0.0,1.0E-4,1.0E-7
156,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9166666666666666,64477.97985991745,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,64477.97985991745,0.0,1.0E-4,1.0E-7
156,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
158,0.9299999999999999,0.9299999999999999,0.65,1.0096497416192016E7,3109025.8101770785,1037373.274023353,4348251.083063404,4.269999999999999,0.8799999999999999,5296455.421513612,0.9299999999999999,-1.0,543053.6181894708,0.0,-1.0,8.0,7958669.365197497,0.9399999999999998,100,6207130.395217004,0.0,2798123.2291693697,0.060000002000000024
158,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8899999999999997,792466.2043863757,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,792466.2043863757,0.0,1.0E-4,1.0E-7
158,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9411764705882352,47848.834692168035,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17,47848.834692168035,0.0,1.0E-4,1.0E-7
158,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
160,0.86,0.86,0.62,9694936.640020696,2600820.4509148677,1737309.7376769523,4613188.720945798,3.74,0.86,4210298.409411958,0.86,-1.0,348684.35166767845,0.0,-1.0,8.0,7853494.373270218,0.86,100,6312305.38714428,0.0,2262713.7923089354,0.030000000000000013
160,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999997,388793.6906113912,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,388793.6906113912,0.0,1.0E-4,1.0E-7
160,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,7,0.0,0.0,1.0E-4,1.0E-7
162,0.9499999999999997,0.9499999999999997,0.7000000000000001,1.0684463292905333E7,3007942.1924615167,845242.7806116046,2636151.212965523,4.500000000000001,0.8999999999999999,5050093.433612111,0.9499999999999997,-1.0,566501.1131535319,0.0,-1.0,8.0,8378061.101000326,0.9499999999999997,100,5787738.659414172,0.0,2526671.4416836747,0.049999999999999996
162,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8799999999999996,869620.7400046869,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,869620.7400046869,0.0,1.0E-4,1.0E-7
162,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8823529411764703,114118.54408075711,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17,114118.54408075711,0.0,1.0E-4,1.0E-7
162,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.5,70913.43736391215,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,70913.43736391215,0.0,1.0E-4,1.0E-7
162,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
164,0.96,0.9499999999999998,0.6499999999999998,1.0648062409955917E7,3463728.0452348413,795030.6888398262,3791829.317643418,4.500000000000001,0.89,5595785.468053951,0.96,-1.0,500819.22510923166,0.0,-1.0,8.0,7969224.4855042575,0.96,100,6196575.274910239,0.0,3013443.399367313,0.06
164,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8800000000000001,1015003.4442607064,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1015003.4442607064,0.0,1.0E-4,1.0E-7
164,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7894736842105261,233571.44975345186,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,19,233571.44975345186,0.0,1.0E-4,1.0E-7
164,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8,71085.39676408037,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,5,71085.39676408037,0.0,1.0E-4,1.0E-7
164,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
166,0.8799999999999999,0.8799999999999999,0.5900000000000004,9941463.355179265,3647612.401725803,1774027.5749613396,4538559.085235888,4.4,0.8199999999999998,5166845.455293136,0.8799999999999999,-1.0,329150.58414935146,0.0,-1.0,8.0,7215535.797416357,0.8799999999999999,100,6950263.962998135,0.0,3209898.9135307083,0.06999999999999999
166,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8500000000000002,1206578.2541919998,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1206578.2541919998,0.0,1.0E-4,1.0E-7
166,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9047619047619047,144671.502452677,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,21,144671.502452677,0.0,1.0E-4,1.0E-7
166,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,5,0.0,0.0,1.0E-4,1.0E-7
168,0.9299999999999998,0.9299999999999998,0.67,1.0379285963855572E7,3108497.884187889,996475.7614147306,3871116.8276162767,4.29,0.8799999999999996,5102938.730699881,0.9299999999999998,-1.0,476181.2316707932,0.0,-1.0,8.0,8013976.600725161,0.9299999999999998,100,6151823.159689338,0.0,2735478.1380973426,0.049999999999999996
168,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.86,1061322.3147521103,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1061322.3147521103,0.0,1.0E-4,1.0E-7
168,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8333333333333331,241041.5071179642,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,18,241041.5071179642,0.0,1.0E-4,1.0E-7
168,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,2891.4435779570485,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,2891.4435779570485,0.0,1.0E-4,1.0E-7
168,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
170,0.9599999999999999,0.9599999999999999,0.6900000000000001,1.0661686000701576E7,3440095.5096498313,774389.128137461,4032144.5649175257,4.880000000000002,0.8899999999999999,5755419.891267613,0.9599999999999999,-1.0,543918.8428228134,0.0,-1.0,8.0,7806201.805551492,0.9599999999999999,100,6359597.954863006,0.0,3130486.9137903443,0.03000000000000002
170,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999998,814158.5397241586,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,814158.5397241586,0.0,1.0E-4,1.0E-7
170,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8666666666666666,107846.96891853775,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,107846.96891853775,0.0,1.0E-4,1.0E-7
170,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.5,39298.66055229159,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,39298.66055229159,0.0,1.0E-4,1.0E-7
170,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
172,0.9699999999999999,0.9699999999999999,0.74,1.1490805235322712E7,2706053.3655893034,310444.6537794382,2821423.1370751895,4.580000000000004,0.9699999999999999,4729382.2278916305,0.9699999999999999,-1.0,747802.4272615914,0.0,-1.0,8.0,8986594.511516623,0.9699999999999999,100,5179205.248897875,0.0,2408387.4953854773,0.07999999999999999
172,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8899999999999998,601630.9510763501,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,601630.9510763501,0.0,1.0E-4,1.0E-7
172,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,11,0.0,0.0,1.0E-4,1.0E-7
174,0.9,0.9,0.7,1.0314864596438771E7,2819333.5124531314,1234561.1014957272,3906901.758257576,4.249999999999999,0.88,4615593.707127618,0.9,-1.0,460588.67335779296,0.0,-1.0,8.0,8042695.16006164,0.9,100,6123104.600352858,0.0,2509206.826094286,0.04000000000000001
174,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8699999999999999,799953.5706206413,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,799953.5706206413,0.0,1.0E-4,1.0E-7
174,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9333333333333333,75458.9727775644,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,15,75458.9727775644,0.0,1.0E-4,1.0E-7
174,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
176,0.9199999999999997,0.9099999999999996,0.7000000000000002,1.0390347797125684E7,2772171.4671794493,1070719.423762612,3896487.740001688,4.3100000000000005,0.8899999999999998,4818306.154133863,0.9199999999999997,-1.0,506822.3006256466,0.0,-1.0,8.0,8153318.790589397,0.9199999999999997,100,6012480.969825097,0.0,2494954.320471504,0.05000000000000002
176,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999996,573111.4210701662,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,573111.4210701662,0.0,1.0E-4,1.0E-7
176,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7272727272727272,261590.94504519552,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,11,261590.94504519552,0.0,1.0E-4,1.0E-7
176,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.6666666666666667,120505.16868055187,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,120505.16868055187,0.0,1.0E-4,1.0E-7
176,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
178,0.9800000000000001,0.9800000000000001,0.7099999999999999,1.1165684469026681E7,3064460.0172020225,374656.24770773976,3327420.5361720882,4.73,0.93,5421760.905775787,0.9800000000000001,-1.0,700631.2697540134,0.0,-1.0,8.0,8448760.72631407,0.9800000000000001,100,5717039.03410043,0.0,2788658.615662842,0.09
178,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8999999999999998,897653.6556420056,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,897653.6556420056,0.0,1.0E-4,1.0E-7
178,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9285714285714285,107709.02908563009,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,14,107709.02908563009,0.0,1.0E-4,1.0E-7
178,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.5,66891.25343067627,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,66891.25343067627,0.0,1.0E-4,1.0E-7
178,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
180,0.9400000000000001,0.9400000000000001,0.7100000000000001,1.0801873799792433E7,3083510.66939679,657605.543512047,3939239.447125757,4.84,0.8999999999999998,5053109.914500153,0.9400000000000001,-1.0,523275.1658072991,0.0,-1.0,8.0,8219532.662884268,0.9400000000000001,100,5946267.097530232,0.0,2929335.1359319496,0.02
180,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.87,989015.5512800398,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,989015.5512800398,0.0,1.0E-4,1.0E-7
180,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7647058823529411,296204.2846290358,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,17,296204.2846290358,0.0,1.0E-4,1.0E-7
180,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8,41823.26255853675,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,5,41823.26255853675,0.0,1.0E-4,1.0E-7
180,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
182,0.9199999999999999,0.9199999999999999,0.6699999999999998,1.0262466628318174E7,2892608.8477337705,1074907.5988123827,4177288.6377328415,4.220000000000001,0.8799999999999998,4924948.13214961,0.9199999999999999,-1.0,476125.52086179575,0.0,-1.0,8.0,8037400.916644036,0.9199999999999999,100,6128398.843770465,0.0,2574421.8744940558,0.039999999999999994
182,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999999,505735.3905750349,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,505735.3905750349,0.0,1.0E-4,1.0E-7
182,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8999999999999999,65311.08481910555,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10,65311.08481910555,0.0,1.0E-4,1.0E-7
182,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
184,0.9699999999999999,0.9699999999999999,0.62,1.1045386356882084E7,3014551.193907979,525563.9589572186,4045792.00932096,4.6000000000000005,0.9099999999999997,5399232.673870955,0.9699999999999999,-1.0,635276.6682020026,0.0,-1.0,8.0,8311018.58856766,0.9699999999999999,100,5854781.171846837,0.0,2713096.0745271808,0.05
184,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9299999999999999,756123.420370894,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,756123.420370894,0.0,1.0E-4,1.0E-7
184,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.75,242486.01938923384,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,12,242486.01938923384,0.0,1.0E-4,1.0E-7
184,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,4,0.0,0.0,1.0E-4,1.0E-7
186,0.8999999999999997,0.8999999999999997,0.6600000000000001,1.0470655369563486E7,3060827.590470088,1158806.3410237648,3434907.8028018777,4.210000000000002,0.8800000000000001,4488812.695569858,0.8999999999999997,-1.0,469394.85095223837,0.0,-1.0,8.0,8173944.010136407,0.8999999999999997,100,5991855.750278094,0.0,2662920.0037219767,0.03
186,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999999,509412.95360848063,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,509412.95360848063,0.0,1.0E-4,1.0E-7
186,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9090909090909091,78858.66666725883,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,11,78858.66666725883,0.0,1.0E-4,1.0E-7
186,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,801.729020060593,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,801.729020060593,0.0,1.0E-4,1.0E-7
186,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.0,11471.483521730086,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,11471.483521730086,0.0,1.0E-4,1.0E-7
186,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
188,0.9800000000000001,0.9800000000000001,0.67,1.0981411147286076E7,3039467.700477749,494054.37867887627,3449461.4098256715,4.629999999999999,0.9099999999999997,5466497.846611526,0.9800000000000001,-1.0,643497.7232206439,0.0,-1.0,8.0,8405437.027933741,0.9800000000000001,100,5760362.732480757,0.0,2735520.930439975,0.049999999999999975
188,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8500000000000002,1320907.0094899656,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1320907.0094899656,0.0,1.0E-4,1.0E-7
188,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8695652173913041,179562.6025869472,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,23,179562.6025869472,0.0,1.0E-4,1.0E-7
188,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,0.0,0.0,1.0E-4,1.0E-7
190,0.9499999999999997,0.9499999999999997,0.6899999999999996,1.0592726853130491E7,3062554.967791489,658557.5980858761,2966447.9470719513,4.559999999999998,0.8999999999999999,4966972.696274326,0.9499999999999997,-1.0,572611.8291583855,0.0,-1.0,8.0,8459120.542186763,0.9499999999999997,100,5706679.218227739,0.0,2664422.8219915954,0.030000000000000006
190,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8899999999999997,838366.9430371902,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,838366.9430371902,0.0,1.0E-4,1.0E-7
190,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8124999999999999,168417.38634100166,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,16,168417.38634100166,0.0,1.0E-4,1.0E-7
190,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.3333333333333333,133545.2478888722,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,3,133545.2478888722,0.0,1.0E-4,1.0E-7
190,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
192,0.9600000000000002,0.9600000000000002,0.64,1.0558027042963335E7,2875572.8617728353,489139.97234949446,3486868.362798913,4.2700000000000005,0.93,5075096.411131565,0.9600000000000002,-1.0,601995.4750396657,0.0,-1.0,8.0,8494938.279772665,0.9600000000000002,100,5670861.480641836,0.0,2444236.93252191,0.049999999999999975
192,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9099999999999999,757091.7728767616,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,757091.7728767616,0.0,1.0E-4,1.0E-7
192,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9090909090909091,126787.52535539394,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,11,126787.52535539394,0.0,1.0E-4,1.0E-7
192,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
194,0.9500000000000002,0.9500000000000002,0.61,1.0509005885989811E7,3577953.016646448,897899.428094811,4303927.01620363,4.529999999999999,0.86,5673167.641406593,0.9500000000000002,-1.0,500071.9388541907,0.0,-1.0,8.0,7744907.293823852,0.9500000000000002,100,6420892.4665906485,0.0,3220157.714991804,0.04
194,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8999999999999999,1029904.5727283596,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,1029904.5727283596,0.0,1.0E-4,1.0E-7
194,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.894736842105263,89161.9476489109,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,19,89161.9476489109,0.0,1.0E-4,1.0E-7
194,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.5,60945.86713016614,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,60945.86713016614,0.0,1.0E-4,1.0E-7
194,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
196,0.9299999999999997,0.9299999999999997,0.6599999999999999,1.0654819746035926E7,2965543.5402812962,906135.2825984814,4348975.777387576,4.35,0.8799999999999997,4990023.946699225,0.9299999999999997,-1.0,489794.48279002693,0.0,-1.0,8.0,8114779.645103577,0.9299999999999997,100,6051020.115310923,0.0,2728300.0570667926,0.06999999999999999
196,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9600000000000002,509064.412515325,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,509064.412515325,0.0,1.0E-4,1.0E-7
196,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.7777777777777778,148869.94742798893,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,9,148869.94742798893,0.0,1.0E-4,1.0E-7
196,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
198,0.9499999999999998,0.9499999999999998,0.6699999999999999,1.0606819310796035E7,3451399.569579513,791605.8080793987,3267292.922313242,4.470000000000001,0.8700000000000001,5392774.032729533,0.9499999999999998,-1.0,520001.3775442447,0.0,-1.0,8.0,8028814.748770011,0.9499999999999998,100,6136985.011644491,0.0,3002717.6255471758,0.049999999999999996
198,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.8899999999999998,938328.1419141719,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,938328.1419141719,0.0,1.0E-4,1.0E-7
198,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.9473684210526315,38698.46427069457,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,19,38698.46427069457,0.0,1.0E-4,1.0E-7
198,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.0,40186.25410954895,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,1,40186.25410954895,0.0,1.0E-4,1.0E-7
198,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,1,0.0,0.0,1.0E-4,1.0E-7
200,0.9600000000000001,0.9600000000000001,0.71,1.1191414469004322E7,3135740.7743974035,451631.8531722954,3459009.160424575,4.92,0.9299999999999998,5150714.718763048,0.9600000000000001,-1.0,642437.2029272538,0.0,-1.0,8.0,8411635.836191094,0.9600000000000001,100,5754163.924223405,0.0,2884881.5124536124,0.06999999999999999
200,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.89,859513.3181910391,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,100,859513.3181910391,0.0,1.0E-4,1.0E-7
200,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,0.923076923076923,104560.92042850173,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,13,104560.92042850173,0.0,1.0E-4,1.0E-7
200,0.0,0.0,0.0,1.0E-4,0.0,1.0E-4,1.0E-4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,2,0.0,0.0,1.0E-4,1.0E-7
