run,Consumer Total Panics,Consumer Liquidity Panics,Consumer Panic Panics,Consumer Estimated Liquidity Withdrawals,Consumer Estimated Panic Withdrawals,Consumer People Seen Panic,Consumers Shocked,Consumer Cash,Consumer Pure Panic,Bank Total Assets,Bank Total Liabilities,Bank Short Term Assets,Bank Long Term Assets,tick,DD Initial Withdrawals,Consumer Partial Shock,Consumer Count,Consumer Total Assets,Bank Failures,Consumer Average Panic Withdrawals,Consumer Seen Panic Proportion,Consumer Estimated Bank Assets,Bank Assets After Initial
281,0.06122449,0.06122449,0.020408163,2208954.915,4609314.249,0.224489796,0.530612245,9347.705112,0.020408163,2.95E+07,1.53E+07,0,2.95E+07,129,2172135.272,0.510204082,49,5.04E+07,0,940676.3775,0,4.56E+07,2.95E+07
281,0.042553191,0.042553191,0,1980884.237,4561753.704,0.085106383,0.446808511,34017.19578,0.042553191,5.16E+07,2.97E+07,5.16E+07,0,141,1737106.694,0.468085106,47,6.46E+07,0,291175.7684,0,5.54E+07,5.16E+07
283,0.3,0.3,0.04,5611802.637,3118947.653,1.42,0.46,2378377.657,0.3,9514863.869,4025001.006,3764862.431,5750001.438,9,3856759.911,0.46,100,1.37E+07,0,1996126.498,0,1.19E+07,9514863.869
283,0.34,0.34,0.18,4938796.516,3129786.894,1.68,0.51,1099556.685,0.18,1.10E+07,5812608.228,7257434.393,3764862.431,21,4325625.985,0.44,100,1.32E+07,0,2190850.826,0,1.14E+07,1.10E+07
283,0.297619048,0.297619048,0.154761905,4502240.8,3121049.822,1.404761905,0.547619048,816646.5898,0.202380952,1.03E+07,3731589.298,3008442.901,7257434.393,33,3885139.244,0.535714286,84,1.35E+07,0,2043544.527,0,1.23E+07,1.03E+07
283,0.302631579,0.302631579,0.171052632,3799683.604,2664355.667,1.276315789,0.539473684,592225.0441,0.157894737,1.29E+07,6815086.873,9875124.466,3008442.901,45,3494698.445,0.460526316,76,1.44E+07,0,1647693.636,0,1.22E+07,1.29E+07
283,0.184615385,0.184615385,0.076923077,3222725.9,2744236.432,0.892307692,0.553846154,265968.0051,0.061538462,1.24E+07,4706965.42,2539829.21,9875124.466,57,3167139.568,0.476923077,65,1.61E+07,0,1266570.661,0,1.46E+07,1.24E+07
283,0.175438596,0.175438596,0.035087719,3341880.572,3139569.982,0.807017544,0.561403509,607914.2557,0.157894737,1.70E+07,8906813.312,1.45E+07,2539829.21,69,2784173.665,0.596491228,57,1.83E+07,0,1542244.904,0,1.55E+07,1.70E+07
283,0.178571429,0.178571429,0.089285714,2613690.764,4347888.091,0.910714286,0.482142857,261198.1763,0.125,1.67E+07,6053589.903,2205685.767,1.45E+07,81,2320886.756,0.5,56,2.18E+07,0,1785739.752,0,1.99E+07,1.67E+07
283,0.188679245,0.169811321,0.094339623,2294021.021,7002131.04,0.754716981,0.433962264,1622195.77,0.132075472,2.49E+07,1.25E+07,2.27E+07,2205685.767,93,1999666.727,0.490566038,53,2.67E+07,0,3435007.68,0.018867925,2.27E+07,2.49E+07
283,0.12,0.12,0.06,2202647.475,3698992.8,0.54,0.52,82061.39166,0.04,2.56E+07,8719573.847,2943247.365,2.27E+07,105,2244708.413,0.46,50,3.27E+07,0,1479597.12,0,3.00E+07,2.56E+07
283,0.043478261,0.043478261,0,1988227.642,3952822.651,0.043478261,0.456521739,88709.77422,0.043478261,4.22E+07,2.09E+07,3.92E+07,2943247.365,117,1727700.795,0.5,46,4.12E+07,0,171861.8545,0,3.48E+07,4.22E+07
283,0.065217391,0.065217391,0.02173913,2743596.279,4459054.616,0.413043478,0.673913043,48823.3529,0.02173913,4.16E+07,1.37E+07,2377695.178,3.92E+07,129,2646188.444,0.630434783,46,5.19E+07,0,1357103.579,0,4.77E+07,4.16E+07
283,0.022727273,0.022727273,0,1685356.918,0,0,0.431818182,0,0,7.21E+07,3.37E+07,6.97E+07,2377695.178,141,1527069.729,0.409090909,44,6.69E+07,0,1.00E-04,0,5.64E+07,7.21E+07
285,0.21,0.21,0.01,4438654.34,2250151.798,0.89,0.38,1643834.545,0.21,1.11E+07,4538517.535,5343707.77,5750001.438,9,3012457.685,0.38,100,1.45E+07,0,1327589.561,0,1.28E+07,1.11E+07
285,0.24,0.24,0.08,4637594.618,2620015.726,0.93,0.49,939582.2052,0.17,1.22E+07,6783589.425,6868432.15,5343707.77,21,3984662.826,0.49,100,1.48E+07,0,1388608.335,0,1.26E+07,1.22E+07
285,0.247311828,0.247311828,0.11827957,3695254.888,2798787.577,1.053763441,0.451612903,715830.7457,0.161290323,1.34E+07,4044181.063,6526133.161,6868432.15,33,3328312.264,0.430107527,93,1.63E+07,0,1655196.954,0,1.50E+07,1.34E+07
285,0.282352941,0.282352941,0.117647059,4407425.572,3542990.933,1.117647059,0.552941176,1031088.356,0.2,1.46E+07,8884525.057,8058428.384,6526133.161,45,3997731.219,0.564705882,85,1.75E+07,0,2042430.067,0,1.46E+07,1.46E+07
285,0.269230769,0.269230769,0.128205128,3983577.735,5414809.462,1.564102564,0.538461538,680798.6943,0.166666667,1.66E+07,4821967.464,8553146.725,8058428.384,57,3457745.542,0.525641026,78,1.96E+07,0,3332190.438,0,1.81E+07,1.66E+07
285,0.214285714,0.214285714,0.085714286,3874740.527,4636306.211,0.757142857,0.571428571,359733.1312,0.142857143,1.98E+07,1.19E+07,1.12E+07,8553146.725,69,3403371.493,0.6,70,2.23E+07,0,1920755.43,0,1.86E+07,1.98E+07
285,0.138461538,0.138461538,0.076923077,2538454.531,5399253.998,0.784615385,0.461538462,168804.369,0.061538462,2.44E+07,6278135.179,1.32E+07,1.12E+07,81,2432264.224,0.446153846,65,2.72E+07,0,2242767.045,1.54E-09,2.53E+07,2.44E+07
285,0.083333333,0.083333333,0.016666667,2639273.142,5251113.396,0.45,0.5,69729.2027,0.033333333,3.10E+07,1.84E+07,1.78E+07,1.32E+07,93,2485375.378,0.466666667,60,3.34E+07,0,1400296.906,1.67E-09,2.77E+07,3.10E+07
285,0.052631579,0.052631579,0.01754386,3009905.947,5056147.974,0.350877193,0.578947368,25021.94141,0.01754386,3.87E+07,9024214.235,2.09E+07,1.78E+07,105,2827302.451,0.543859649,57,4.15E+07,0,1419269.607,1.75E-09,3.87E+07,3.87E+07
285,0.018181818,0.018181818,0,1812332.422,5299246.843,0.090909091,0.418181818,34651.60069,0.018181818,5.11E+07,2.92E+07,3.02E+07,2.09E+07,117,1796799.747,0.436363636,55,5.28E+07,0,481749.7131,1.82E-09,4.38E+07,5.11E+07
285,0.018181818,0.018181818,0,2284663.414,1.21E+07,0.018181818,0.454545455,44127.11668,0.018181818,6.59E+07,1.45E+07,3.58E+07,3.02E+07,129,1949712.897,0.472727273,55,6.79E+07,0,220313.5102,0,6.34E+07,6.59E+07
285,0.036363636,0.036363636,0,2330664.006,1.44E+07,0.236363636,0.454545455,77358.75081,0.036363636,8.83E+07,4.83E+07,5.26E+07,3.58E+07,141,2019229.412,0.472727273,55,8.72E+07,0,3395826.218,1.82E-09,7.23E+07,8.83E+07
287,0.27,0.27,0.01,5350314.709,2615390.166,1.15,0.5,2103897.016,0.27,9360186.034,4196957.683,3610184.597,5750001.438,9,4285918.387,0.5,100,1.32E+07,0,1752311.411,0,1.15E+07,9360186.034
287,0.29,0.29,0.12,4174795.507,3246554.595,1.38,0.46,729425.3274,0.14,1.15E+07,5528019.967,7843329.949,3610184.597,21,3779370.581,0.37,100,1.33E+07,0,2175191.579,0,1.15E+07,1.15E+07
287,0.258823529,0.258823529,0.082352941,3673426.623,2741025.825,1.129411765,0.423529412,1010014.665,0.2,1.08E+07,4403201.886,3004091.107,7843329.949,33,2969397.272,0.458823529,85,1.45E+07,0,1515626.044,0,1.30E+07,1.08E+07
287,0.2375,0.2375,0.1125,3625015.079,2965646.698,1,0.5125,511720.2981,0.15,1.41E+07,6580905.228,1.11E+07,3004091.107,45,3523094.031,0.5,80,1.55E+07,0,1519893.933,0,1.34E+07,1.41E+07
287,0.301369863,0.301369863,0.109589041,3602033.081,3587545.072,1.191780822,0.506849315,1023246.085,0.232876712,1.27E+07,5457852.362,1567021.97,1.11E+07,57,3109336.374,0.520547945,73,1.74E+07,0,2014922.575,0.01369863,1.56E+07,1.27E+07
287,0.294117647,0.294117647,0.176470588,3436450.37,4709448.466,1.676470588,0.544117647,562674.1491,0.161764706,1.90E+07,8718654.536,1.75E+07,1567021.97,69,3164819.192,0.5,68,1.98E+07,0,3462829.754,1.47E-09,1.71E+07,1.90E+07
287,0.203389831,0.203389831,0.118644068,2003629.614,4528018.595,1.186440678,0.423728814,118660.8495,0.06779661,1.85E+07,7586109.801,1024532.568,1.75E+07,81,2055548.976,0.338983051,59,2.42E+07,0,3069843.115,1.69E-09,2.19E+07,1.85E+07
287,0.078431373,0.078431373,0.019607843,1370729.878,4469757.725,0.176470588,0.333333333,15138.73642,0.019607843,3.14E+07,1.41E+07,3.04E+07,1024532.568,93,1237511.777,0.294117647,51,3.08E+07,0,701138.4667,3.92E-09,2.64E+07,3.14E+07
287,0.041666667,0.041666667,0.020833333,1712478.402,1687120.149,0.041666667,0.4375,62063.29522,0.041666667,3.00E+07,1.21E+07,0,3.00E+07,105,1695162.437,0.458333333,48,3.90E+07,0,70296.67296,4.17E-09,3.53E+07,3.00E+07
287,0.041666667,0.041666667,0,2905796.765,6891102.978,0.3125,0.625,45654.5659,0.020833333,5.18E+07,2.29E+07,5.18E+07,0,117,2594392.291,0.625,48,4.88E+07,0,2009905.035,0,4.17E+07,5.18E+07
287,0.042553191,0.042553191,0,2377419.346,1.01E+07,0.127659574,0.574468085,123810.1197,0.042553191,4.89E+07,1.83E+07,0,4.89E+07,129,2325694.052,0.595744681,47,6.21E+07,0,1287287.565,4.26E-09,5.65E+07,4.89E+07
287,0.042553191,0.042553191,0.021276596,2433111.677,6314911.284,0.361702128,0.574468085,0,0,8.66E+07,3.78E+07,8.66E+07,0,141,2399069.945,0.531914894,47,7.94E+07,0,2284116.848,4.26E-09,6.78E+07,8.66E+07
289,0.34,0.34,0.01,5813689.913,3006562.965,1.65,0.5,2768822.777,0.34,8775924.266,3795000.949,3025922.829,5750001.438,9,4205254.394,0.5,100,1.33E+07,0,2164725.335,0,1.16E+07,8775924.266
289,0.36,0.36,0.15,5167029.618,2895756.055,1.67,0.49,1361150.204,0.24,1.04E+07,5364193.965,7376840.752,3025922.829,21,4265502.078,0.49,100,1.26E+07,0,1969114.117,0,1.09E+07,1.04E+07
289,0.397727273,0.397727273,0.170454545,4578671.052,3130633.415,1.829545455,0.545454545,1544264.124,0.295454545,8575410.364,3368920.719,1198569.613,7376840.752,33,4088304.885,0.556818182,88,1.26E+07,0,2134522.783,0,1.15E+07,8575410.364
289,0.35443038,0.35443038,0.17721519,3663916.388,3180041.356,1.860759494,0.493670886,674302.8262,0.17721519,1.23E+07,5680154.195,1.11E+07,1198569.613,45,3206155.646,0.392405063,79,1.34E+07,0,2535982.347,0,1.16E+07,1.23E+07
289,0.246153846,0.246153846,0.138461538,3306616.287,3035827.308,1.292307692,0.507692308,401658.7858,0.169230769,1.05E+07,5099899.818,0,1.05E+07,57,2768806.028,0.538461538,65,1.49E+07,0,1821496.385,0,1.33E+07,1.05E+07
289,0.2,0.2,0.15,1970339.722,2255154.05,1.016666667,0.433333333,188508.2543,0.1,1.69E+07,7534454.762,1.69E+07,0,69,2130539.937,0.416666667,60,1.76E+07,0,1503436.033,0,1.52E+07,1.69E+07
289,0.148148148,0.148148148,0.074074074,2134760.571,3747356.312,0.796296296,0.407407407,282626.0888,0.111111111,1.45E+07,7273086.787,0,1.45E+07,81,1756897.335,0.444444444,54,2.15E+07,0,1665491.694,0,1.92E+07,1.45E+07
289,0.134615385,0.134615385,0.019230769,2427176.763,3734536.473,0.480769231,0.519230769,164290.1768,0.057692308,2.39E+07,1.14E+07,2.39E+07,0,93,2307867.965,0.480769231,52,2.61E+07,0,1077270.137,0,2.26E+07,2.39E+07
289,0.083333333,0.083333333,0.020833333,2749969.739,3338794.692,0.25,0.625,122459.0675,0.0625,2.07E+07,1.05E+07,0,2.07E+07,105,2652314.531,0.625,48,3.18E+07,0,834698.6731,0,2.85E+07,2.07E+07
289,0.085106383,0.085106383,0.021276596,2131123.298,2815464.829,0.14893617,0.468085106,135992.743,0.063829787,3.55E+07,1.76E+07,3.55E+07,0,117,1880880.583,0.489361702,47,4.00E+07,0,419324.5491,0,3.46E+07,3.55E+07
289,0.086956522,0.086956522,0.02173913,2133409.856,1.13E+07,0.826086957,0.5,12267.24727,0.02173913,3.31E+07,1.65E+07,0,3.31E+07,129,1963894.759,0.434782609,46,5.10E+07,0,4899952.479,0,4.59E+07,3.31E+07
289,0.023255814,0.023255814,0,1818990.55,7086653.448,0.139534884,0.488372093,0,0,5.84E+07,2.92E+07,5.84E+07,0,141,1730994.602,0.465116279,43,6.55E+07,0,988835.3649,0,5.65E+07,5.84E+07
291,0.56,0.56,0.17,8038927.718,4129491.817,2.67,0.6,4673071.204,0.56,5907624.787,2530000.633,157623.3494,5750001.438,9,5169305.447,0.6,100,1.24E+07,0,3468773.127,0.01,1.06E+07,5907624.787
291,0.53,0.52,0.23,5706018.479,3176874.07,2.29,0.52,2634422.156,0.37,8054813.368,4000966.387,7897190.019,157623.3494,21,4412572.952,0.6,100,1.07E+07,0,2382655.553,0,9311921.713,8054813.368
291,0.488095238,0.488095238,0.273809524,4499532.891,2428066.325,2.238095238,0.595238095,1501213.328,0.285714286,5148109.039,2165685.407,0,5148109.039,33,4447564.618,0.523809524,84,9564212.002,0,1878860.846,0,8822716.899,5148109.039
291,0.402985075,0.402985075,0.223880597,2684118.405,2004029.21,1.641791045,0.47761194,1016119.895,0.28358209,7273617.853,3990438.675,7273617.853,0,45,2554668.629,0.47761194,67,9998283.579,0,1585276.838,0,8645155.619,7273617.853
291,0.406779661,0.406779661,0.237288136,3245475.414,2654063.743,2,0.644067797,718822.187,0.203389831,4350411.813,3285714.931,0,4350411.813,57,3238421.468,0.559322034,59,1.02E+07,0,2069270.037,1.69E-09,9073073.602,4350411.813
291,0.255319149,0.255319149,0.127659574,2231964.165,1689814.998,1.29787234,0.446808511,479941.6717,0.191489362,6117834.721,4755556.61,6117834.721,0,69,1644082.558,0.531914894,47,1.16E+07,0,1078605.318,0,1.01E+07,6117834.721
291,0.272727273,0.272727273,0.113636364,2232662.323,2044769.322,1.272727273,0.636363636,571993.4663,0.204545455,2871943.779,4457829.999,0,2871943.779,81,2346164.063,0.659090909,44,1.30E+07,0,1347688.871,0,1.15E+07,2871943.779
291,0.219512195,0.219512195,0.073170732,1425434.492,2356766.687,1.073170732,0.414634146,225735.1582,0.12195122,3937990.34,6389913.315,3937990.34,0,93,1276444.318,0.365853659,41,1.58E+07,0,1609499.201,0,1.38E+07,3937990.34
291,0.216216216,0.216216216,0.081081081,1271325.575,3659812.633,1,0.351351351,290256.4053,0.135135135,2384344.18,6849805.373,0,2384344.18,105,945222.8301,0.351351351,37,2.00E+07,0,1978277.099,0,1.78E+07,2384344.18
291,0.176470588,0.176470588,0.088235294,1191325.607,5281491.16,1.352941176,0.352941176,158302.9572,0.147058824,3088481.307,1.07E+07,3088481.307,0,117,910859.418,0.382352941,34,2.53E+07,0,3728111.407,0,2.20E+07,3088481.307
291,0.151515152,0.151515152,0.090909091,1445039.294,3102738.217,0.727272727,0.545454545,110871.0527,0.060606061,1180631.861,1.09E+07,0,1180631.861,129,1500257.334,0.484848485,33,3.21E+07,0,1692402.664,0,2.87E+07,1180631.861
291,0.1,0.1,0,1159289.007,4202419.687,0.433333333,0.433333333,99597.96482,0.066666667,652715.66,1.74E+07,652715.66,0,141,1027563.966,0.433333333,30,4.12E+07,0,1680967.875,0,3.58E+07,652715.66
293,0.38,0.38,0.02,5882563.574,3192370.479,1.5,0.48,3068426.516,0.38,8735357.068,3565000.891,2985355.63,5750001.438,9,3946217.854,0.48,100,1.36E+07,0,2234659.335,0.01,1.18E+07,8735357.068
293,0.37,0.37,0.26,5218259.263,3483921.815,2,0.56,850432.8559,0.15,1.08E+07,5728126.845,7769079.631,2985355.63,21,4796517.612,0.41,100,1.25E+07,0,2612941.361,0,1.07E+07,1.08E+07
293,0.294871795,0.294871795,0.128205128,3897615.364,3205616.291,1.512820513,0.525641026,862303.7513,0.205128205,9714557.491,3358683.863,1945477.86,7769079.631,33,3374997.01,0.487179487,78,1.32E+07,0,1931589.304,0,1.21E+07,9714557.491
293,0.225352113,0.225352113,0.112676056,2904357.848,3275852.059,1.042253521,0.507042254,292523.9721,0.070422535,1.36E+07,7345804.643,1.17E+07,1945477.86,45,3000758.311,0.394366197,71,1.46E+07,0,1476440.365,0,1.23E+07,1.36E+07
293,0.116666667,0.116666667,0.016666667,2594084.144,2986232.821,0.716666667,0.45,326303.766,0.083333333,1.27E+07,4391866.651,971412.4268,1.17E+07,57,2146619.519,0.466666667,60,1.71E+07,0,1244263.675,0,1.57E+07,1.27E+07
293,0.137931034,0.137931034,0.034482759,2895866.702,3462067.661,0.793103448,0.534482759,369423.6983,0.103448276,1.93E+07,1.02E+07,1.83E+07,971412.4268,69,2515239.071,0.551724138,58,1.99E+07,0,1671343.009,0,1.67E+07,1.93E+07
293,0.107142857,0.107142857,0.035714286,2433697.063,3963504.131,0.571428571,0.446428571,201889.7769,0.071428571,1.78E+07,6079626.766,0,1.78E+07,81,2040155.98,0.464285714,56,2.42E+07,0,1557090.909,0,2.23E+07,1.78E+07
293,0.12962963,0.12962963,0,3228974.155,5430613.723,0.722222222,0.648148148,362216.3899,0.111111111,2.87E+07,1.51E+07,2.87E+07,0,93,3056527.904,0.685185185,54,2.87E+07,0,2614739.941,0,2.40E+07,2.87E+07
293,0.075471698,0.075471698,0,2029506.493,6348302.228,0.509433962,0.41509434,120570.9962,0.037735849,2.65E+07,8530525.315,0,2.65E+07,105,1695912.455,0.41509434,53,3.63E+07,0,2515365.034,0,3.37E+07,2.65E+07
293,0.078431373,0.078431373,0,2153056.704,5087636.875,0.333333333,0.450980392,240321.2873,0.078431373,4.59E+07,2.46E+07,4.59E+07,0,117,1877607.117,0.490196078,51,4.58E+07,0,1496363.787,0,3.82E+07,4.59E+07
293,0.078431373,0.078431373,0,1804708.212,5143257.52,0.254901961,0.352941176,209106.7462,0.058823529,4.39E+07,1.33E+07,0,4.39E+07,129,1323131.7,0.392156863,51,5.92E+07,0,1210178.24,0,5.51E+07,4.39E+07
293,0.04,0.04,0,1916466.364,8754036.2,0.28,0.42,85063.07126,0.02,7.82E+07,4.11E+07,7.82E+07,0,141,1637737.013,0.42,50,7.62E+07,0,2276049.412,0,6.35E+07,7.82E+07
295,0.26,0.26,0.01,5152417.05,2889599.323,1.28,0.46,2058355.147,0.26,9803635.407,4251801.887,4053633.97,5750001.438,9,3888010.884,0.46,100,1.36E+07,0,1849343.566,0,1.19E+07,9803635.407
295,0.29,0.29,0.12,4618378.999,2398482.28,1.08,0.49,973836.0495,0.15,1.12E+07,5892877.628,7117591.575,4053633.97,21,4207182.43,0.44,100,1.34E+07,0,1439089.368,0,1.15E+07,1.12E+07
295,0.174418605,0.174418605,0.069767442,3719604.897,2487483.284,0.651162791,0.465116279,426102.8114,0.093023256,1.16E+07,4301378.514,4478033.396,7117591.575,33,3249456.67,0.406976744,86,1.44E+07,0,925575.1753,1.16E-09,1.30E+07,1.16E+07
295,0.265822785,0.265822785,0.101265823,4185540.079,2466723.51,0.898734177,0.556962025,921653.768,0.215189873,1.29E+07,6580313.343,8433804.253,4478033.396,45,3766313.264,0.582278481,79,1.52E+07,0,1124076.536,1.27E-09,1.31E+07,1.29E+07
295,0.253333333,0.253333333,0.173333333,3378922.498,2568876.643,1.053333333,0.52,384424.6309,0.133333333,1.37E+07,5440954.603,5262540.061,8433804.253,57,3404361.796,0.453333333,75,1.68E+07,0,1541325.986,1.33E-09,1.51E+07,1.37E+07
295,0.196969697,0.196969697,0.121212121,3199184.508,3063156.076,1.03030303,0.53030303,251600.6672,0.106060606,1.76E+07,8515998.967,1.23E+07,5262540.061,69,3054082.047,0.5,66,1.93E+07,0,1717223.861,0,1.67E+07,1.76E+07
295,0.15,0.15,0.066666667,3024575.683,4241487.076,0.95,0.55,179477.0294,0.066666667,1.89E+07,7592123.498,6650348.822,1.23E+07,81,2855067.845,0.5,60,2.29E+07,0,2262126.44,1.67E-09,2.06E+07,1.89E+07
295,0.054545455,0.054545455,0,2171317.677,3697564.674,0.181818182,0.418181818,65899.18237,0.036363636,2.69E+07,1.25E+07,2.02E+07,6650348.822,93,1914453.377,0.436363636,55,2.83E+07,0,537827.5891,0,2.45E+07,2.69E+07
295,0.037037037,0.037037037,0,2340327.091,3806564.051,0.166666667,0.481481481,72468.72633,0.037037037,2.97E+07,1.18E+07,9450652.81,2.02E+07,105,2186893.174,0.518518519,54,3.52E+07,0,493443.4882,0,3.15E+07,2.97E+07
295,0.037037037,0.037037037,0,2547029.255,3589225.182,0.259259259,0.537037037,78344.25472,0.037037037,4.34E+07,1.91E+07,3.40E+07,9450652.81,117,2480666.873,0.574074074,54,4.38E+07,0,930539.8622,0,3.79E+07,4.34E+07
295,0.074074074,0.074074074,0.018518519,2611468.589,1.04E+07,0.555555556,0.555555556,160072.5482,0.074074074,4.81E+07,1.85E+07,1.41E+07,3.40E+07,129,2543825.472,0.592592593,54,5.53E+07,0,3838482.963,0,4.96E+07,4.81E+07
295,0.074074074,0.074074074,0.018518519,2518345.612,8170843.725,0.314814815,0.481481481,83260.21513,0.037037037,7.37E+07,3.05E+07,5.95E+07,1.41E+07,141,2185666.72,0.481481481,54,7.07E+07,0,2572302.654,0,6.13E+07,7.37E+07
297,0.39,0.39,0.02,6104965.039,2900916.18,1.59,0.54,3275720.166,0.39,7977620.895,3507500.877,2227619.458,5750001.438,9,4496660.376,0.54,100,1.30E+07,0,2233705.459,0,1.13E+07,7977620.895
297,0.29,0.29,0.18,4289496.639,2707949.967,1.33,0.44,833254.8584,0.13,1.12E+07,4864324.44,8981936.44,2227619.458,21,3685204.86,0.33,100,1.27E+07,0,1868485.477,0.01,1.11E+07,1.12E+07
297,0.392857143,0.380952381,0.142857143,4599578.06,3570220.241,1.785714286,0.547619048,1722991.191,0.321428571,7981642.283,3943268.657,0,7981642.283,33,3938081.078,0.547619048,84,1.28E+07,0,2422649.45,0,1.13E+07,7981642.283
297,0.397435897,0.397435897,0.192307692,3457315.459,3402109.52,1.807692308,0.448717949,1184730.272,0.269230769,1.20E+07,5385627.207,1.20E+07,0,45,2900628.003,0.474358974,78,1.37E+07,0,2617007.323,0,1.20E+07,1.20E+07
297,0.323529412,0.323529412,0.117647059,3472897.523,2789837.377,1.352941176,0.617647059,858577.5897,0.191176471,8684312.35,4945157.732,0,8684312.35,57,3666663.972,0.617647059,68,1.46E+07,0,1887242.931,1.47E-09,1.30E+07,8684312.35
297,0.322033898,0.322033898,0.13559322,3138639.87,2366089.462,1.118644068,0.610169492,581490.4118,0.220338983,1.28E+07,6545671.22,1.28E+07,0,69,3084093.714,0.576271186,59,1.60E+07,0,1203096.337,1.69E-09,1.40E+07,1.28E+07
297,0.226415094,0.226415094,0.132075472,1990354.693,3903711.531,1.188679245,0.452830189,350120.0368,0.169811321,1.07E+07,6578255.04,0,1.07E+07,81,1924841.216,0.528301887,53,1.92E+07,0,2504267.775,0,1.72E+07,1.07E+07
297,0.22,0.22,0.14,1817952.136,3966506.146,1,0.48,112048.1428,0.08,1.78E+07,1.01E+07,1.78E+07,0,93,1911535.412,0.38,50,2.37E+07,0,2221243.442,2.00E-09,2.06E+07,1.78E+07
297,0.093023256,0.093023256,0.046511628,1954141.986,2815767.639,0.348837209,0.511627907,52424.05625,0.046511628,1.55E+07,1.03E+07,0,1.55E+07,105,1925587.505,0.511627907,43,2.94E+07,0,916761.5571,0,2.62E+07,1.55E+07
297,0.073170732,0.073170732,0.024390244,1675922.346,6715007.481,0.634146341,0.463414634,68023.91924,0.048780488,2.62E+07,1.57E+07,2.62E+07,0,117,1505888.923,0.487804878,41,3.73E+07,0,2456710.054,2.44E-09,3.24E+07,2.62E+07
297,0.05,0.05,0.025,2134242.269,1322511.668,0.125,0.6,0,0,2.37E+07,1.63E+07,0,2.37E+07,129,2148727.056,0.55,40,4.71E+07,0,165313.9586,2.50E-09,4.21E+07,2.37E+07
297,0,0,0,1426744.998,0,0,0.368421053,0,0,4.16E+07,2.55E+07,4.16E+07,0,141,1161310.763,0.368421053,38,6.10E+07,0,1.00E-04,2.63E-09,5.31E+07,4.16E+07
299,0.39,0.39,0.02,6346796.19,3431393.065,1.73,0.53,3204201.188,0.39,8066168.08,3505379.435,2316166.642,5750001.438,9,4479632.169,0.53,100,1.30E+07,0,2333347.284,0,1.13E+07,8066168.08
299,0.43,0.43,0.23,5160158.403,3272780.056,2.14,0.55,1310989.2,0.24,9781540.928,5066123.875,7465374.286,2316166.642,21,4724400.425,0.47,100,1.17E+07,0,2650951.845,1.00E-09,1.01E+07,9781540.928
299,0.358024691,0.358024691,0.197530864,3547055.388,2738840.512,1.679012346,0.49382716,726704.3263,0.234567901,8934431.781,3221695.103,1469057.496,7465374.286,33,3397727.936,0.456790123,81,1.23E+07,0,2028770.75,1.23E-09,1.12E+07,8934431.781
299,0.295774648,0.295774648,0.154929577,2625601.962,3014641.071,1.464788732,0.492957746,400208.8837,0.14084507,1.26E+07,6454913.538,1.12E+07,1469057.496,45,2982243.302,0.408450704,71,1.36E+07,0,2207906.136,1.41E-09,1.16E+07,1.26E+07
299,0.2,0.2,0.033333333,2476175.465,3591580.777,0.916666667,0.5,236227.946,0.1,1.14E+07,4578620.984,190218.8619,1.12E+07,57,2489398.327,0.466666667,60,1.57E+07,0,1795790.389,1.67E-09,1.43E+07,1.14E+07
299,0.166666667,0.166666667,0.074074074,2325588.247,2262742.799,0.537037037,0.462962963,214138.4613,0.12962963,1.81E+07,8962031.23,1.80E+07,190218.8619,69,2056240.331,0.481481481,54,1.86E+07,0,796150.2442,1.85E-09,1.59E+07,1.81E+07
299,0.134615385,0.134615385,0.057692308,2190423.907,2629006.784,0.5,0.5,53128.67528,0.019230769,1.61E+07,6661252.702,0,1.61E+07,81,2246101.687,0.403846154,52,2.27E+07,0,960598.6328,0,2.07E+07,1.61E+07
299,0.043478261,0.043478261,0,2315435.077,3131870.374,0.173913043,0.565217391,22379.40782,0.02173913,2.67E+07,1.35E+07,2.67E+07,0,93,2256981.983,0.543478261,46,2.77E+07,0,544673.1086,2.17E-09,2.35E+07,2.67E+07
